id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,Unnamed: 10,Unnamed: 11,image_path
6594,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Spykar Women Day Beach White Top,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6594.jpg
6595,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,Spykar Women's Black Top,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6595.jpg
6596,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,Spykar Women Purple Top,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6596.jpg
6597,Women,Apparel,Topwear,Tops,Green,Summer,2011,Casual,Spykar Women's Round Neck Green Top,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6597.jpg
6598,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,Spykar Women Round Neck Blue Top,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6598.jpg
6599,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Spykar Women's Mademoiselle Blue T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6599.jpg
6600,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Women White T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6600.jpg
6601,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Spykar Women's Peep Pink T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6601.jpg
6602,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Spykar Women's Paradise Yellow T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6602.jpg
6603,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Men's White Purple Green Stripe T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6603.jpg
6604,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Spykar Women's Day Beach  Blue Melange T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6604.jpg
6605,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Men's White Green Blue T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6605.jpg
6606,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Women's Stripes White T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6606.jpg
6607,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Men's Stinger Basket Ball Team White Red Stripes T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6607.jpg
6608,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Spykar Women's Not My Fault Pink T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6608.jpg
6609,Men,Apparel,Topwear,Tops,White,Summer,2011,Casual,Spykar Men's Stripes White Top,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6609.jpg
6610,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6610.jpg
6611,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2011,Casual,Spykar Men Stripes Navy Blue Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6611.jpg
6612,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Spykar Women's Stripes Navy White T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6612.jpg
6613,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,Spykar Men Black check Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6613.jpg
6614,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011,Casual,Spykar Men's Beige Polo T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6614.jpg
6615,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Spykar Men's Yellow Sea Green Stripe T-shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6615.jpg
6616,Men,Apparel,Topwear,Shirts,Pink,Summer,2011,Casual,Spykar Men Linen Pink Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6616.jpg
6617,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,Spykar Men Black and white Check Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6617.jpg
6618,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,Spykar Men Purple and white Check Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6618.jpg
6619,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Boris White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6619.jpg
6620,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Ridley White Silver Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6620.jpg
6621,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,ADIDAS Men's Boris Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6621.jpg
6622,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Ridley White Silver Blue Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6622.jpg
6623,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Oliver White Red Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6623.jpg
6624,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Canon Dialect White Blue Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6624.jpg
6625,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Morin White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6625.jpg
6626,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,ADIDAS Men's Canon Dialect Blue Yellow Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6626.jpg
6627,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,ADIDAS Men's Morin Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6627.jpg
6628,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Lowell White Silver Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6628.jpg
6629,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Galvin White Silver Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6629.jpg
6630,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Galvin White Blue Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6630.jpg
6631,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Spector White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6631.jpg
6632,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Men's Spector White Red Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6632.jpg
6633,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,UCB Men Ben Logo Chest Black Shirt,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6633.jpg
6634,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2011,Sports,Nike Men's Air Endurance Brown Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6634.jpg
6635,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Air Rally White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6635.jpg
6636,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Nike Women Tennis Classic AC Light White Red Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6636.jpg
6637,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2011,Casual,Nike Women's Tenkay Slip Red Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6637.jpg
6638,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Nike Women Tenkay Slip Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6638.jpg
6639,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Air Max Turbulence White Blue Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6639.jpg
6640,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Women Air Max Turbulence Grey Pink Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6640.jpg
6641,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2010,Sports,Nike Women's Lunarelite Grey Orange Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6641.jpg
6642,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Air Max Lte White Blue Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6642.jpg
6643,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2011,Sports,Nike Women's Transform III IN Black Pink Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6643.jpg
6644,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women Transform III IN White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6644.jpg
6645,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Women's Serenity Grey Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6645.jpg
6646,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men's Air Trail Ridge Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6646.jpg
6647,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Men's Air Max Tailwind 3 Grey Blue Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6647.jpg
6648,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Nike Men's Air 180 White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6648.jpg
6649,Men,Footwear,Shoes,Sports Shoes,Yellow,Summer,2011,Sports,Nike Men's Air Max Tailwind 3 Black Yellow Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6649.jpg
6650,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,Nike Men's Zoom Ambassador III Blue White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6650.jpg
6651,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011,Casual,Nike Men's Triplefin Thong Brown Khaki Flip Flop,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6651.jpg
6652,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Nike Men's Air 180 Black Grey Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6652.jpg
6653,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Nike Men's Air Force White Orange Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6653.jpg
6654,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011,Casual,Nike Men's Chinook Thong Brown Flip Flop,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6654.jpg
6655,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Nike Men's Chinook Thong Black Flip Flop,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6655.jpg
6656,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men's Marquis Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6656.jpg
6657,Women,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011,Casual,Nike Women's Butterfly Thong Brown Flip Flop,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6657.jpg
6658,Women,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Nike Women Dunk Low Light Brown Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6658.jpg
6659,Women,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Nike Women's Butterfly Thong Black Flip Flop,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6659.jpg
6660,Women,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Nike Women Dunk Low White Grey Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6660.jpg
6661,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Nike Men's Classic Leather Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6661.jpg
6662,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011,Casual,Jealous 21 Women Yellow Basic Top,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6662.jpg
6663,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Court Shuttle IV White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6663.jpg
6664,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Men's Lunarglide 2 Grey White Blue Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6664.jpg
6665,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Men's Lunarglide 2 Grey Yellow Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6665.jpg
6666,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2011,Casual,Nike Men's Splash Thong Navy Flip Flop,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6666.jpg
6667,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Women's Ballista II Black Silver Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6667.jpg
6668,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Nike Men's Backboard White Red Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6668.jpg
6669,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Ballista II White Grey Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6669.jpg
6670,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Nike Men's Tennis Classic White Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6670.jpg
6671,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Nike Men's Backboard White Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6671.jpg
6672,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Nike Women Dunk Skinny White Red Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6672.jpg
6673,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Air Pegasus 27 White Grey Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6673.jpg
6674,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Women Lunar Swift Black Shoe,,,/Users/_thu_thuu/Desktop/RMIT/2026sem2/machine learning/Fashion-Intelligence-System-1/A2_FashionDataset/FashionDataset/train/images_train/6674.jpg
