id,articleType,confidence,alt1,alt1_confidence,alt2,alt2_confidence,family,family_confidence,label_before_prior_correction,flags
57298,Flats,0.6586,Heels,0.2827,Perfume and Body Mist,0.0051,Shoes,0.9424,Heels,changed_by_prior
57300,Flats,0.5949,Heels,0.3822,Perfume and Body Mist,0.0023,Shoes,0.9777,Heels,changed_by_prior
57302,Flats,0.5519,Heels,0.4025,Night suits,0.0023,Shoes,0.955,Heels,changed_by_prior
57303,Flats,0.503,Heels,0.4694,Sarees,0.0012,Shoes,0.973,Heels,changed_by_prior
57309,Flats,0.7067,Heels,0.2703,Perfume and Body Mist,0.003,Shoes,0.9774,Heels,changed_by_prior
57393,Briefs,0.4579,Earrings,0.0793,Jewellery Set,0.029,Innerwear,0.4835,Briefs,low_confidence
57416,Night suits,0.3611,Jumpsuit,0.2315,Sarees,0.0706,Loungewear and Nightwear,0.4158,Jumpsuit,low_confidence|changed_by_prior
57419,Dresses,0.3086,Nightdress,0.2543,Tops,0.1444,Dress,0.3438,Tops,low_confidence|changed_by_prior
57420,Tshirts,0.3395,Dresses,0.1496,Tops,0.0606,Topwear,0.4536,Tshirts,low_confidence
57422,Tshirts,0.3864,Tops,0.1569,Perfume and Body Mist,0.0405,Topwear,0.5838,Tshirts,low_confidence
57423,Tops,0.2066,Free Gifts,0.1108,Bra,0.0659,Topwear,0.3019,Tops,low_confidence
57429,Tops,0.563,Tshirts,0.3591,Dresses,0.0078,Topwear,0.9347,Tshirts,changed_by_prior
57430,Tshirts,0.4896,Tops,0.1753,Bra,0.025,Topwear,0.7016,Tshirts,low_confidence
57432,Tops,0.4491,Tshirts,0.3138,Bra,0.0096,Topwear,0.7773,Tshirts,low_confidence|changed_by_prior
57433,Tops,0.5914,Tshirts,0.2056,Bra,0.0139,Topwear,0.8153,Tshirts,changed_by_prior
57434,Tshirts,0.3227,Tops,0.2608,Bra,0.035,Topwear,0.6236,Tshirts,low_confidence
57435,Tops,0.4113,Tshirts,0.3697,Dresses,0.0154,Topwear,0.8019,Tshirts,low_confidence|changed_by_prior
57436,Tops,0.4473,Tshirts,0.3342,Bra,0.0193,Topwear,0.8064,Tshirts,low_confidence|changed_by_prior
57437,Tops,0.3748,Tshirts,0.3212,Waistcoat,0.0178,Topwear,0.7373,Tshirts,low_confidence|changed_by_prior
57439,Tops,0.6024,Tshirts,0.1671,Jackets,0.0185,Topwear,0.8086,Tshirts,changed_by_prior
57443,Tops,0.7147,Tshirts,0.2179,Waistcoat,0.0037,Topwear,0.9401,Tshirts,changed_by_prior
57446,Tshirts,0.2892,Tops,0.1488,Dresses,0.0727,Topwear,0.5186,Tshirts,low_confidence
57447,Tshirts,0.3604,Tops,0.2773,Waistcoat,0.0292,Topwear,0.6948,Tshirts,low_confidence
57448,Tshirts,0.4767,Tops,0.1602,Bra,0.0638,Topwear,0.6725,Tshirts,low_confidence
57449,Tshirts,0.2705,Tops,0.2337,Bra,0.043,Topwear,0.5689,Tshirts,low_confidence
57466,Flip Flops,0.409,Flats,0.1717,Sandals,0.0698,Flip Flops,0.409,Flip Flops,low_confidence
57475,Flats,0.386,Sandals,0.3159,Heels,0.0566,Shoes,0.4576,Sandals,low_confidence|changed_by_prior
57477,Casual Shoes,0.3147,Sports Shoes,0.134,Bra,0.0246,Shoes,0.466,Casual Shoes,low_confidence
57481,Sports Shoes,0.211,Casual Shoes,0.1019,Mobile Pouch,0.0366,Shoes,0.3195,Sports Shoes,low_confidence
57484,Sandals,0.4187,Flats,0.2977,Flip Flops,0.0513,Sandal,0.4196,Sandals,low_confidence
57502,Sandals,0.415,Flats,0.2931,Heels,0.1076,Shoes,0.4608,Sandals,low_confidence|family_disagrees
57522,Casual Shoes,0.4594,Formal Shoes,0.2491,Sports Shoes,0.0189,Shoes,0.7424,Casual Shoes,low_confidence
57523,Formal Shoes,0.5509,Casual Shoes,0.198,Flats,0.0634,Shoes,0.8166,Casual Shoes,changed_by_prior
57533,Formal Shoes,0.5869,Casual Shoes,0.2307,Perfume and Body Mist,0.0135,Shoes,0.8299,Casual Shoes,changed_by_prior
57547,Perfume and Body Mist,0.4159,Lipstick,0.1082,Kajal and Eyeliner,0.0902,Fragrance,0.467,Perfume and Body Mist,low_confidence
57549,Kajal and Eyeliner,0.3941,Perfume and Body Mist,0.1922,Lip Liner,0.1622,Makeup,0.3998,Kajal and Eyeliner,low_confidence
57550,Earrings,0.3545,Lipstick,0.1491,Perfume and Body Mist,0.146,Jewellery,0.3981,Earrings,low_confidence
57552,Lipstick,0.4193,Lip Liner,0.3059,Kajal and Eyeliner,0.0509,Lips,0.7251,Lipstick,low_confidence
57553,Lipstick,0.4206,Lip Liner,0.2794,Kajal and Eyeliner,0.0578,Lips,0.7,Lipstick,low_confidence
57554,Lipstick,0.4147,Lip Liner,0.2955,Kajal and Eyeliner,0.0552,Lips,0.7102,Lipstick,low_confidence
57555,Lipstick,0.4038,Lip Liner,0.3137,Kajal and Eyeliner,0.0528,Lips,0.7175,Lipstick,low_confidence
57556,Lipstick,0.4119,Lip Liner,0.3082,Kajal and Eyeliner,0.052,Lips,0.7201,Lipstick,low_confidence
57557,Lipstick,0.4231,Lip Liner,0.3032,Kajal and Eyeliner,0.0514,Lips,0.7263,Lipstick,low_confidence
57558,Lipstick,0.4131,Lip Liner,0.3011,Kajal and Eyeliner,0.0551,Lips,0.7142,Lipstick,low_confidence
57559,Lipstick,0.4037,Lip Liner,0.3128,Kajal and Eyeliner,0.052,Lips,0.7166,Lipstick,low_confidence
57560,Lipstick,0.4844,Earrings,0.166,Perfume and Body Mist,0.1253,Lips,0.5037,Lipstick,low_confidence
57563,Earrings,0.3997,Foundation and Primer,0.1314,Perfume and Body Mist,0.094,Jewellery,0.4484,Earrings,low_confidence
57567,Earrings,0.1997,Lipstick,0.1519,Foundation and Primer,0.1113,Jewellery,0.3028,Lipstick,low_confidence|changed_by_prior
57571,Lipstick,0.4674,Perfume and Body Mist,0.1035,Foundation and Primer,0.0916,Lips,0.4811,Lipstick,low_confidence
57572,Perfume and Body Mist,0.0826,Flats,0.0675,Lipstick,0.0655,Fragrance,0.1542,Fragrance Gift Set,low_confidence|changed_by_prior
57574,Lipstick,0.4779,Dresses,0.0663,Foundation and Primer,0.0653,Lips,0.4952,Lipstick,low_confidence
57576,Lipstick,0.2577,Foundation and Primer,0.1505,Flats,0.1075,Lips,0.274,Casual Shoes,low_confidence|changed_by_prior
57577,Lipstick,0.478,Foundation and Primer,0.0714,Perfume and Body Mist,0.0606,Lips,0.4943,Lipstick,low_confidence
57578,Lipstick,0.4898,Foundation and Primer,0.1189,Nail Polish,0.0672,Lips,0.5055,Lipstick,low_confidence
57581,Earrings,0.3565,Foundation and Primer,0.1525,Perfume and Body Mist,0.0921,Jewellery,0.3978,Earrings,low_confidence
57609,Perfume and Body Mist,0.3777,Shoe Accessories,0.2458,Deodorant,0.0484,Fragrance,0.4266,Shoe Accessories,low_confidence|changed_by_prior
57610,Perfume and Body Mist,0.3753,Shoe Accessories,0.2361,Lipstick,0.0512,Fragrance,0.3874,Shoe Accessories,low_confidence|changed_by_prior
57611,Deodorant,0.2932,Shoe Accessories,0.2202,Perfume and Body Mist,0.131,Fragrance,0.4255,Deodorant,low_confidence
57613,Perfume and Body Mist,0.472,Handbags,0.3351,Wallets,0.0181,Fragrance,0.484,Handbags,low_confidence|changed_by_prior
57614,Shoe Accessories,0.4963,Perfume and Body Mist,0.1813,Mobile Pouch,0.035,Shoe Accessories,0.4963,Shoe Accessories,low_confidence
57615,Shoe Accessories,0.1699,Deodorant,0.1671,Perfume and Body Mist,0.0604,Fragrance,0.229,Tshirts,low_confidence|family_disagrees|changed_by_prior
57616,Shoe Accessories,0.3757,Perfume and Body Mist,0.1504,Foundation and Primer,0.0389,Shoe Accessories,0.3757,Shoe Accessories,low_confidence
57617,Shoe Accessories,0.395,Perfume and Body Mist,0.3549,Lipstick,0.0193,Shoe Accessories,0.395,Shoe Accessories,low_confidence
57619,Deodorant,0.3374,Perfume and Body Mist,0.1968,Foundation and Primer,0.0574,Fragrance,0.5353,Deodorant,low_confidence
57621,Perfume and Body Mist,0.4317,Shoe Accessories,0.1441,Mobile Pouch,0.1188,Fragrance,0.4464,Perfume and Body Mist,low_confidence
57622,Foundation and Primer,0.3929,Perfume and Body Mist,0.2789,Deodorant,0.0845,Makeup,0.3964,Foundation and Primer,low_confidence
57623,Perfume and Body Mist,0.3921,Shoe Accessories,0.1192,Deodorant,0.0601,Fragrance,0.4531,Perfume and Body Mist,low_confidence
57628,Perfume and Body Mist,0.3976,Shoe Accessories,0.1407,Mobile Pouch,0.0359,Fragrance,0.4337,Perfume and Body Mist,low_confidence
57629,Perfume and Body Mist,0.4856,Shoe Accessories,0.2922,Foundation and Primer,0.0175,Fragrance,0.497,Shoe Accessories,low_confidence|changed_by_prior
57631,Perfume and Body Mist,0.195,Lip Liner,0.1831,Deodorant,0.1802,Fragrance,0.3776,Lip Liner,low_confidence|changed_by_prior
57632,Lip Liner,0.3224,Kajal and Eyeliner,0.1502,Ties,0.0814,Lips,0.3655,Lip Liner,low_confidence
57633,Lip Liner,0.3271,Kajal and Eyeliner,0.1385,Perfume and Body Mist,0.0814,Lips,0.3692,Lip Liner,low_confidence
57634,Lip Liner,0.2971,Kajal and Eyeliner,0.1586,Ties,0.0885,Lips,0.3388,Lip Liner,low_confidence
57635,Lip Liner,0.2542,Perfume and Body Mist,0.1321,Kajal and Eyeliner,0.0861,Lips,0.2879,Lip Liner,low_confidence
57636,Lip Liner,0.3005,Kajal and Eyeliner,0.1112,Perfume and Body Mist,0.1065,Lips,0.3468,Lip Liner,low_confidence
57637,Lip Liner,0.2841,Kajal and Eyeliner,0.1435,Ties,0.092,Lips,0.3201,Lip Liner,low_confidence
57638,Kajal and Eyeliner,0.2776,Perfume and Body Mist,0.2244,Lipstick,0.0834,Makeup,0.2789,Kajal and Eyeliner,low_confidence
57639,Deodorant,0.4971,Perfume and Body Mist,0.2449,Kajal and Eyeliner,0.1013,Fragrance,0.7426,Deodorant,low_confidence
57640,Lip Liner,0.3844,Kajal and Eyeliner,0.1062,Pendant,0.0958,Lips,0.4757,Lip Liner,low_confidence
57642,Lip Liner,0.378,Kajal and Eyeliner,0.1042,Pendant,0.0798,Lips,0.4351,Lip Liner,low_confidence
57643,Lip Liner,0.1695,Perfume and Body Mist,0.1155,Pendant,0.1132,Lips,0.1917,Lip Liner,low_confidence
57644,Lip Liner,0.2813,Lipstick,0.1757,Pendant,0.0826,Lips,0.457,Lip Liner,low_confidence
57645,Lip Liner,0.3172,Kajal and Eyeliner,0.1117,Pendant,0.107,Lips,0.3965,Lip Liner,low_confidence
57646,Lip Liner,0.2587,Pendant,0.1185,Kajal and Eyeliner,0.1026,Lips,0.2944,Lip Liner,low_confidence
57647,Lip Liner,0.326,Kajal and Eyeliner,0.118,Pendant,0.1007,Lips,0.3965,Lip Liner,low_confidence
57649,Kajal and Eyeliner,0.2925,Lip Liner,0.2128,Deodorant,0.144,Makeup,0.303,Kajal and Eyeliner,low_confidence
57651,Lip Liner,0.3619,Pendant,0.0874,Kajal and Eyeliner,0.076,Lips,0.4159,Lip Liner,low_confidence
57652,Lip Liner,0.2394,Pendant,0.1239,Ties,0.1204,Lips,0.2657,Lip Liner,low_confidence
57653,Lip Liner,0.2502,Ties,0.123,Kajal and Eyeliner,0.1154,Lips,0.2842,Lip Liner,low_confidence
57654,Lip Liner,0.3673,Kajal and Eyeliner,0.1034,Pendant,0.0803,Lips,0.4266,Lip Liner,low_confidence
57655,Lip Liner,0.2369,Perfume and Body Mist,0.2178,Pendant,0.0993,Lips,0.3261,Lip Liner,low_confidence
57656,Deodorant,0.4651,Perfume and Body Mist,0.2525,Kajal and Eyeliner,0.1042,Fragrance,0.7182,Deodorant,low_confidence
57657,Perfume and Body Mist,0.3493,Deodorant,0.2543,Kajal and Eyeliner,0.1751,Fragrance,0.6046,Deodorant,low_confidence|changed_by_prior
57658,Lip Liner,0.2705,Pendant,0.1183,Ties,0.0828,Lips,0.3172,Lip Liner,low_confidence
57660,Lip Liner,0.3255,Lipstick,0.1687,Kajal and Eyeliner,0.0942,Lips,0.4943,Lip Liner,low_confidence
57661,Lip Liner,0.3209,Pendant,0.1128,Lipstick,0.0929,Lips,0.4138,Lip Liner,low_confidence
57662,Lip Liner,0.2639,Lipstick,0.1484,Kajal and Eyeliner,0.1409,Lips,0.4123,Lip Liner,low_confidence
57664,Perfume and Body Mist,0.506,Deodorant,0.2479,Kajal and Eyeliner,0.1399,Fragrance,0.7546,Deodorant,changed_by_prior
57668,Lip Liner,0.2942,Kajal and Eyeliner,0.1452,Ties,0.081,Lips,0.3461,Lip Liner,low_confidence
57669,Lip Liner,0.2795,Kajal and Eyeliner,0.1164,Pendant,0.0983,Lips,0.3443,Lip Liner,low_confidence
57670,Lip Liner,0.3556,Pendant,0.0936,Kajal and Eyeliner,0.0826,Lips,0.4276,Lip Liner,low_confidence
57671,Perfume and Body Mist,0.3454,Deodorant,0.1987,Kajal and Eyeliner,0.1433,Fragrance,0.5454,Deodorant,low_confidence|changed_by_prior
57672,Lip Liner,0.3096,Pendant,0.0984,Nail Polish,0.0848,Lips,0.3892,Lip Liner,low_confidence
57673,Perfume and Body Mist,0.3054,Kajal and Eyeliner,0.1673,Lipstick,0.1304,Fragrance,0.3063,Kajal and Eyeliner,low_confidence|changed_by_prior
57676,Earrings,0.4808,Lipstick,0.0829,Perfume and Body Mist,0.0444,Jewellery,0.4998,Earrings,low_confidence
57677,Perfume and Body Mist,0.4392,Handbags,0.3124,Wallets,0.0619,Fragrance,0.4422,Handbags,low_confidence|changed_by_prior
57678,Perfume and Body Mist,0.3026,Waistcoat,0.1156,Foundation and Primer,0.1145,Fragrance,0.3109,Perfume and Body Mist,low_confidence
57699,Handbags,0.4929,Perfume and Body Mist,0.4105,Waist Pouch,0.0216,Bags,0.5305,Handbags,low_confidence
57700,Perfume and Body Mist,0.3796,Wallets,0.1538,Handbags,0.0865,Fragrance,0.4795,Wallets,low_confidence|changed_by_prior
57702,Foundation and Primer,0.3967,Mobile Pouch,0.1139,Handbags,0.098,Makeup,0.4006,Foundation and Primer,low_confidence
57703,Watches,0.1826,Foundation and Primer,0.1251,Perfume and Body Mist,0.121,Fragrance,0.2347,Watches,low_confidence|family_disagrees
57706,Kajal and Eyeliner,0.3079,Lip Liner,0.2189,Lipstick,0.0772,Makeup,0.3263,Kajal and Eyeliner,low_confidence
57713,Perfume and Body Mist,0.4976,Kajal and Eyeliner,0.3624,Lipstick,0.0343,Fragrance,0.5025,Kajal and Eyeliner,low_confidence|changed_by_prior
57718,Perfume and Body Mist,0.4209,Kajal and Eyeliner,0.0723,Lipstick,0.0659,Fragrance,0.4252,Perfume and Body Mist,low_confidence
57724,Perfume and Body Mist,0.438,Kajal and Eyeliner,0.2121,Lip Liner,0.1176,Fragrance,0.4491,Kajal and Eyeliner,low_confidence|changed_by_prior
57727,Perfume and Body Mist,0.4221,Kajal and Eyeliner,0.3015,Lip Liner,0.0711,Fragrance,0.4227,Kajal and Eyeliner,low_confidence|changed_by_prior
57728,Perfume and Body Mist,0.4849,Nail Polish,0.0979,Wallets,0.0964,Fragrance,0.4923,Wallets,low_confidence|changed_by_prior
57730,Perfume and Body Mist,0.5097,Wallets,0.1357,Nail Polish,0.0795,Fragrance,0.5146,Wallets,changed_by_prior
57738,Perfume and Body Mist,0.6449,Wallets,0.148,Handbags,0.0497,Fragrance,0.6552,Wallets,changed_by_prior
57739,Shoe Accessories,0.3885,Perfume and Body Mist,0.1196,Mobile Pouch,0.07,Shoe Accessories,0.3885,Shoe Accessories,low_confidence
57740,Shoe Accessories,0.4558,Mobile Pouch,0.0873,Perfume and Body Mist,0.0748,Shoe Accessories,0.4558,Shoe Accessories,low_confidence
57741,Shoe Accessories,0.3156,Perfume and Body Mist,0.1171,Dresses,0.1099,Shoe Accessories,0.3156,Shoe Accessories,low_confidence
57742,Shoe Accessories,0.3683,Perfume and Body Mist,0.1031,Dresses,0.0867,Shoe Accessories,0.3683,Shoe Accessories,low_confidence
57743,Shoe Accessories,0.4842,Perfume and Body Mist,0.0942,Mobile Pouch,0.0653,Shoe Accessories,0.4842,Shoe Accessories,low_confidence
57744,Shoe Accessories,0.4464,Perfume and Body Mist,0.0979,Mobile Pouch,0.0688,Shoe Accessories,0.4464,Shoe Accessories,low_confidence
57749,Perfume and Body Mist,0.4443,Foundation and Primer,0.138,Socks,0.0617,Fragrance,0.4498,Perfume and Body Mist,low_confidence
57750,Perfume and Body Mist,0.4433,Foundation and Primer,0.1373,Socks,0.0614,Fragrance,0.4488,Perfume and Body Mist,low_confidence
57754,Perfume and Body Mist,0.4822,Deodorant,0.2264,Foundation and Primer,0.0471,Fragrance,0.7094,Deodorant,low_confidence|changed_by_prior
57755,Perfume and Body Mist,0.4222,Deodorant,0.1477,Shoe Accessories,0.0834,Fragrance,0.5705,Perfume and Body Mist,low_confidence
57759,Perfume and Body Mist,0.4757,Shoe Accessories,0.2475,Deodorant,0.0165,Fragrance,0.4928,Shoe Accessories,low_confidence|changed_by_prior
57760,Perfume and Body Mist,0.4726,Shoe Accessories,0.2076,Deodorant,0.067,Fragrance,0.5405,Perfume and Body Mist,low_confidence
57762,Perfume and Body Mist,0.4305,Shoe Accessories,0.2179,Deodorant,0.046,Fragrance,0.4772,Shoe Accessories,low_confidence|changed_by_prior
57764,Perfume and Body Mist,0.3472,Deodorant,0.2724,Shoe Accessories,0.0958,Fragrance,0.6218,Deodorant,low_confidence|changed_by_prior
57765,Perfume and Body Mist,0.4884,Shoe Accessories,0.1775,Leggings,0.0361,Fragrance,0.4996,Perfume and Body Mist,low_confidence
57766,Perfume and Body Mist,0.1225,Shoe Accessories,0.1106,Rompers,0.1082,Topwear,0.194,Tops,low_confidence|family_disagrees|changed_by_prior
57767,Perfume and Body Mist,0.4236,Deodorant,0.1983,Foundation and Primer,0.048,Fragrance,0.6249,Deodorant,low_confidence|changed_by_prior
57772,Deodorant,0.4803,Perfume and Body Mist,0.3984,Shoe Accessories,0.0154,Fragrance,0.8793,Deodorant,low_confidence
57774,Perfume and Body Mist,0.4795,Shoe Accessories,0.2986,Deodorant,0.0247,Fragrance,0.5045,Shoe Accessories,low_confidence|changed_by_prior
57776,Perfume and Body Mist,0.2997,Handbags,0.1611,Mobile Pouch,0.1533,Bags,0.3311,Handbags,low_confidence|family_disagrees|changed_by_prior
57777,Foundation and Primer,0.285,Perfume and Body Mist,0.1365,Handbags,0.1173,Makeup,0.2905,Foundation and Primer,low_confidence
57780,Kajal and Eyeliner,0.4669,Lip Liner,0.4548,Lipstick,0.0203,Lips,0.4751,Lip Liner,low_confidence|family_disagrees|changed_by_prior
57782,Perfume and Body Mist,0.4224,Wallets,0.0898,Flats,0.0339,Fragrance,0.4428,Wallets,low_confidence|changed_by_prior
57787,Shoe Accessories,0.2557,Foundation and Primer,0.2516,Perfume and Body Mist,0.1102,Shoe Accessories,0.2557,Foundation and Primer,low_confidence|changed_by_prior
57788,Foundation and Primer,0.2652,Shoe Accessories,0.1944,Rompers,0.1174,Makeup,0.2672,Foundation and Primer,low_confidence
57789,Shoe Accessories,0.2847,Foundation and Primer,0.2429,Perfume and Body Mist,0.1035,Shoe Accessories,0.2847,Foundation and Primer,low_confidence|changed_by_prior
57790,Foundation and Primer,0.274,Shoe Accessories,0.2034,Rompers,0.0958,Makeup,0.276,Foundation and Primer,low_confidence
57791,Foundation and Primer,0.3762,Nail Polish,0.1329,Deodorant,0.0717,Makeup,0.4047,Foundation and Primer,low_confidence
57792,Foundation and Primer,0.3191,Nail Polish,0.1484,Deodorant,0.1253,Makeup,0.345,Foundation and Primer,low_confidence
57793,Foundation and Primer,0.3403,Nail Polish,0.1361,Deodorant,0.0834,Makeup,0.3708,Foundation and Primer,low_confidence
57794,Perfume and Body Mist,0.6658,Handbags,0.2085,Wallets,0.0336,Fragrance,0.6674,Handbags,changed_by_prior
57795,Wallets,0.4144,Flats,0.1212,Perfume and Body Mist,0.1175,Wallets,0.4144,Wallets,low_confidence
57798,Perfume and Body Mist,0.3246,Shoe Accessories,0.2858,Leggings,0.0578,Fragrance,0.3307,Shoe Accessories,low_confidence|changed_by_prior
57801,Watches,0.1637,Foundation and Primer,0.1621,Perfume and Body Mist,0.1157,Fragrance,0.1812,Watches,low_confidence|family_disagrees
57802,Foundation and Primer,0.1365,Pendant,0.1245,Waistcoat,0.1194,Jewellery,0.1737,Accessory Gift Set,low_confidence|family_disagrees|changed_by_prior
57803,Flats,0.2577,Foundation and Primer,0.2192,Basketballs,0.0516,Shoes,0.2661,Foundation and Primer,low_confidence|changed_by_prior
57804,Perfume and Body Mist,0.2055,Shoe Accessories,0.1484,Handbags,0.135,Bags,0.2262,Wallets,low_confidence|family_disagrees|changed_by_prior
57805,Perfume and Body Mist,0.4498,Handbags,0.11,Foundation and Primer,0.0942,Fragrance,0.4501,Perfume and Body Mist,low_confidence
57815,Tops,0.4284,Night suits,0.1249,Dresses,0.0706,Topwear,0.4736,Tops,low_confidence
57819,Dresses,0.4556,Tunics,0.3227,Kurtas,0.049,Dress,0.4638,Tunics,low_confidence|changed_by_prior
57824,Jeggings,0.56,Leggings,0.3579,Jeans,0.0239,Bottomwear,0.9669,Leggings,changed_by_prior
57834,Shirts,0.3369,Tshirts,0.2295,Bra,0.0259,Topwear,0.6282,Shirts,low_confidence
57835,Handbags,0.434,Clutches,0.2553,Mobile Pouch,0.1621,Bags,0.9145,Handbags,low_confidence
57836,Mobile Pouch,0.3985,Wallets,0.2242,Handbags,0.0743,Bags,0.4881,Wallets,low_confidence|changed_by_prior
57837,Mobile Pouch,0.5332,Wallets,0.2252,Handbags,0.0712,Bags,0.6125,Wallets,changed_by_prior
57838,Handbags,0.4724,Mobile Pouch,0.2854,Clutches,0.1392,Bags,0.9478,Handbags,low_confidence
57845,Handbags,0.3588,Wallets,0.1357,Clutches,0.1233,Bags,0.7073,Handbags,low_confidence
57846,Handbags,0.2913,Waist Pouch,0.2059,Mobile Pouch,0.1589,Bags,0.759,Handbags,low_confidence
57847,Waist Pouch,0.4042,Handbags,0.3473,Mobile Pouch,0.0808,Bags,0.8881,Handbags,low_confidence|changed_by_prior
57853,Flats,0.5145,Heels,0.4658,Perfume and Body Mist,0.0009,Shoes,0.9805,Heels,changed_by_prior
57861,Deodorant,0.4899,Perfume and Body Mist,0.4867,Shoe Accessories,0.0059,Fragrance,0.9767,Deodorant,low_confidence
57866,Perfume and Body Mist,0.463,Briefs,0.1597,Deodorant,0.0634,Fragrance,0.5862,Perfume and Body Mist,low_confidence
57869,Perfume and Body Mist,0.2726,Lipstick,0.1026,Foundation and Primer,0.0561,Fragrance,0.3194,Perfume and Body Mist,low_confidence
57871,Deodorant,0.4805,Perfume and Body Mist,0.4746,Shoe Accessories,0.0032,Fragrance,0.9554,Deodorant,low_confidence
57879,Perfume and Body Mist,0.3974,Briefs,0.1491,Bra,0.0648,Fragrance,0.4676,Trunk,low_confidence|changed_by_prior
57886,Perfume and Body Mist,0.3811,Mobile Pouch,0.1615,Shoe Accessories,0.0841,Fragrance,0.3926,Perfume and Body Mist,low_confidence
57887,Perfume and Body Mist,0.5391,Wallets,0.207,Foundation and Primer,0.0537,Fragrance,0.5404,Wallets,changed_by_prior
57888,Perfume and Body Mist,0.5166,Briefs,0.1177,Fragrance Gift Set,0.08,Fragrance,0.6278,Fragrance Gift Set,changed_by_prior
57890,Perfume and Body Mist,0.3361,Briefs,0.1877,Wallets,0.0572,Fragrance,0.3582,Briefs,low_confidence|changed_by_prior
57891,Perfume and Body Mist,0.3066,Kajal and Eyeliner,0.1482,Lipstick,0.128,Fragrance,0.3297,Kajal and Eyeliner,low_confidence|changed_by_prior
57892,Briefs,0.3234,Perfume and Body Mist,0.0902,Wallets,0.0662,Innerwear,0.4176,Briefs,low_confidence
57896,Shorts,0.2995,Leggings,0.2435,Lounge Shorts,0.1415,Bottomwear,0.6407,Shorts,low_confidence
57897,Tops,0.0655,Waistcoat,0.0576,Tshirts,0.0527,Topwear,0.2788,Tshirts,low_confidence|changed_by_prior
57914,Socks,0.3464,Booties,0.2754,Gloves,0.0858,Socks,0.6218,Socks,low_confidence
57933,Tshirts,0.2753,Tops,0.0529,Lounge Pants,0.0378,Topwear,0.3721,Tshirts,low_confidence
57935,Sandals,0.477,Sports Sandals,0.2194,Casual Shoes,0.088,Sandal,0.6965,Sandals,low_confidence
57937,Sports Shoes,0.4447,Casual Shoes,0.2428,Shoe Accessories,0.0124,Shoes,0.6967,Sports Shoes,low_confidence
57940,Sandals,0.3383,Flats,0.0894,Casual Shoes,0.0429,Sandal,0.3548,Sandals,low_confidence
57941,Casual Shoes,0.416,Formal Shoes,0.3966,Lounge Shorts,0.0074,Shoes,0.8187,Casual Shoes,low_confidence
57942,Formal Shoes,0.4851,Casual Shoes,0.4051,Night suits,0.0049,Shoes,0.8941,Casual Shoes,low_confidence|changed_by_prior
57944,Sandals,0.4742,Flats,0.0489,Flip Flops,0.041,Sandal,0.4795,Sandals,low_confidence
57948,Casual Shoes,0.4369,Formal Shoes,0.3719,Flats,0.0091,Shoes,0.8198,Casual Shoes,low_confidence
57980,Tops,0.3564,Dresses,0.2104,Capris,0.0388,Topwear,0.4266,Tops,low_confidence
57981,Tops,0.4686,Jackets,0.1947,Shirts,0.0516,Topwear,0.7468,Tops,low_confidence
57982,Tops,0.383,Bra,0.151,Dresses,0.0438,Topwear,0.4184,Tops,low_confidence
57983,Tops,0.5111,Shirts,0.2497,Bra,0.0306,Topwear,0.7839,Shirts,changed_by_prior
57987,Dresses,0.4761,Tunics,0.0454,Tops,0.0368,Dress,0.4919,Dresses,low_confidence
57992,Shirts,0.2762,Tops,0.1238,Tunics,0.089,Topwear,0.5579,Shirts,low_confidence
58004,Tops,0.4093,Jackets,0.2313,Waistcoat,0.0707,Topwear,0.8062,Tops,low_confidence
58013,Tops,0.4805,Tshirts,0.0641,Shirts,0.0443,Topwear,0.6233,Tops,low_confidence
58035,Sports Shoes,0.3304,Earrings,0.1144,Pendant,0.0555,Shoes,0.4155,Sports Shoes,low_confidence
58058,Tshirts,0.4041,Tops,0.2133,Earrings,0.2051,Topwear,0.6231,Tshirts,low_confidence
58096,Perfume and Body Mist,0.4121,Pendant,0.263,Earrings,0.0787,Fragrance,0.4135,Perfume and Body Mist,low_confidence
58097,Earrings,0.1245,Wallets,0.0847,Perfume and Body Mist,0.0516,Jewellery,0.2095,Wallets,low_confidence|changed_by_prior
58098,Cufflinks,0.3491,Pendant,0.2657,Earrings,0.1407,Jewellery,0.4249,Cufflinks,low_confidence|family_disagrees
58099,Ring,0.2493,Mobile Pouch,0.0616,Waistcoat,0.0509,Jewellery,0.4079,Ring,low_confidence
58100,Bra,0.1063,Briefs,0.106,Necklace and Chains,0.0892,Innerwear,0.2444,Socks,low_confidence|changed_by_prior
58115,Perfume and Body Mist,0.4733,Pendant,0.1236,Earrings,0.0988,Fragrance,0.4816,Perfume and Body Mist,low_confidence
58116,Perfume and Body Mist,0.1913,Pendant,0.1896,Earrings,0.0956,Jewellery,0.3714,Pendant,low_confidence|family_disagrees|changed_by_prior
58118,Pendant,0.3673,Perfume and Body Mist,0.3282,Earrings,0.0674,Jewellery,0.4916,Pendant,low_confidence
58138,Ring,0.3431,Earrings,0.2517,Perfume and Body Mist,0.0936,Jewellery,0.6415,Ring,low_confidence
58139,Ring,0.2769,Bangle,0.1618,Mobile Pouch,0.1523,Jewellery,0.5551,Ring,low_confidence
58153,Caps,0.295,Handbags,0.0876,Wallets,0.0415,Headwear,0.295,Caps,low_confidence
