id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,duplicate_hash,source_identical_highres,resize_collision,conflicting_task_labels,split_group
4643,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Women Adi Quest Low White Pink Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4643.jpg,,False,False,False,G21171
4644,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Women Adi Primo Low White Silver Navy Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4644.jpg,,False,False,False,G21177
4645,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Women Adi Fiero Low White Grey Pink Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4645.jpg,,False,False,False,G21180
4646,Men,Footwear,Sandal,Sports Sandals,Grey,Spring,2013,Casual,ADIDAS Men Grey and Navy Blue Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4646.jpg,,False,False,False,G21188
4647,Men,Footwear,Sandal,Sandals,Blue,Summer,2011,Sports,ADIDAS Men Neo Feather Lead Red Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4647.jpg,,False,False,False,G21192
4648,Men,Footwear,Sandal,Sandals,Brown,Summer,2011,Casual,ADIDAS Men Neo Feather Brown Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4648.jpg,,False,False,False,G21199
4649,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,ADIDAS Men Neo Feather Black Blue Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4649.jpg,,False,False,False,G21201
4650,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2011,Casual,ADIDAS Women Neo Chicane Black Blue Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4650.jpg,,False,False,False,G21206
4651,Women,Footwear,Sandal,Sports Sandals,Purple,Summer,2011,Casual,ADIDAS Women Henrio Dark Purple Brown Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4651.jpg,,False,False,False,G21210
4652,Men,Footwear,Sandal,Sandals,Brown,Summer,2011,Casual,ADIDAS Men Cherokee Brown Red Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4652.jpg,,False,False,False,G21214
4653,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,ADIDAS Men Cherokee Black Grey Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4653.jpg,,False,False,False,G21218
4654,Women,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,2011,Casual,ADIDAS Women Receptor Navy Sandal,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4654.jpg,,False,False,False,G21224
4655,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Women Desma Low White Pink Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4655.jpg,,False,False,False,G21232
4656,Women,Footwear,Sandal,Sports Sandals,Black,Summer,2011,Casual,ADIDAS Women Receptor Grey Black Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4656.jpg,,False,False,False,G21238
4657,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,ADIDAS Women Sprint Speed Low White Blue Shoe,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4657.jpg,,False,False,False,G21244
4658,Women,Footwear,Shoes,Flats,Grey,Summer,2011,Casual,ADIDAS Women Libria Grey & Blue Flats,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4658.jpg,,False,False,False,G21248
4661,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men Elroy Black Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4661.jpg,,False,False,False,G21261
4662,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men  Elroy Low Black Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4662.jpg,,False,False,False,G21265
4663,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men Elroy Low Black & Brown Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4663.jpg,,False,False,False,G21274
4664,Unisex,Accessories,Watches,Watches,White,Winter,2016,Sports,ADIDAS Unisex Originals White Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4664.jpg,,False,False,False,G21283
4665,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Peachtree Digital Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4665.jpg,,False,False,False,G21291
4666,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Response Galaxy Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4666.jpg,,False,False,False,G21301
4667,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Celtics Black Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4667.jpg,,False,False,False,G21308
4668,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2011,Sports,ADIDAS Unisex 3S Blue Black Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4668.jpg,,False,False,False,G21311
4669,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Unisex BP 3S Black Silver Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4669.jpg,,False,False,False,G21319
4670,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS BP 3S Dark Navy Black Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4670.jpg,,False,False,False,G21325
4671,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS Unisex Ess BP Dark Navy Blue Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4671.jpg,,False,False,False,G21332
4672,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS C365 Dark Navy Black Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4672.jpg,,False,False,False,G21340
4673,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Unisex C365 Black Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4673.jpg,,False,False,False,G21348
4674,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Unisex BP Clima Insp Black White Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4674.jpg,,False,False,False,G21353
4675,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Adipure Black Blue Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4675.jpg,,False,False,False,G21356
4676,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Adipure Black White Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4676.jpg,,False,False,False,G21364
4677,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men F50 Black Metsilver Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4677.jpg,,False,False,False,G21373
4678,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Predator Black Red Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4678.jpg,,False,False,False,G21382
4679,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Pred TD Black Silver Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4679.jpg,,False,False,False,G21391
4680,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Unisex Ess Black Silver Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4680.jpg,,False,False,False,G21399
4681,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS Unisex Ess Dark Navy White Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4681.jpg,,False,False,False,G21408
4682,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men Lfc Black Red Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4682.jpg,,False,False,False,G21411
4683,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS ESS Black Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4683.jpg,,False,False,False,G21415
4684,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS 3S Black Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4684.jpg,,False,False,False,G21420
4685,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS BP Classic Black Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4685.jpg,,False,False,False,G21426
4686,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Multi Black Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4686.jpg,,False,False,False,G21430
4687,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Load Black Silver Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4687.jpg,,False,False,False,G21435
4688,Unisex,Accessories,Bags,Backpacks,Navy Blue,Summer,2011,Sports,ADIDAS Unisex Power Dark Navy White Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4688.jpg,,False,False,False,G21436
4689,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS CR_BTS 3S INSP Black Silver Unisex Backpack,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4689.jpg,,False,False,False,G21441
4690,Unisex,Accessories,Watches,Watches,Grey,Winter,2016,Sports,ADIDAS Unisex New York Plaid Digital Grey Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4690.jpg,,False,False,False,G21444
4691,Unisex,Accessories,Watches,Watches,Red,Winter,2016,Sports,ADIDAS Unisex New York Original Digital Red Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4691.jpg,,False,False,False,G21447
4692,Unisex,Accessories,Watches,Watches,Green,Winter,2016,Sports,ADIDAS Unisex New York Griffiti Digital Green Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4692.jpg,,False,False,False,G21451
4693,Unisex,Accessories,Watches,Watches,Blue,Winter,2016,Sports,ADIDAS Unisex New York Digital Blue Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4693.jpg,,False,False,False,G21461
4694,Unisex,Accessories,Watches,Watches,Grey,Winter,2016,Sports,ADIDAS Unisex Response Galaxy Grey Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4694.jpg,,False,False,False,G21472
4695,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Response Analogue Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4695.jpg,,False,False,False,G21482
4696,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Duramo Digital Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4696.jpg,,False,False,False,G21493
4697,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Digital Duramo Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4697.jpg,,False,False,False,G21498
4698,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Duramo Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4698.jpg,,False,False,False,G21503
4699,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Duramo Sleek Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4699.jpg,,False,False,False,G21506
4700,Unisex,Accessories,Watches,Watches,White,Winter,2016,Sports,ADIDAS Unisex Wooster Analogue Digital Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4700.jpg,,False,False,False,G21514
4701,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Originals Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4701.jpg,,False,False,False,G21523
4702,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Toronto 3-Hand Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4702.jpg,,False,False,False,G21532
4703,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Cambridge Analogue Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4703.jpg,,False,False,False,G21541
4704,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Cambridge Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4704.jpg,,False,False,False,G21549
4705,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Seoul Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4705.jpg,,False,False,False,G21560
4706,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Seoul Black Gold Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4706.jpg,,False,False,False,G21566
4707,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Seoul Black Purple Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4707.jpg,,False,False,False,G21576
4708,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex New York Plaid Digital Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4708.jpg,,False,False,False,G21585
4709,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Chronographic Digital Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4709.jpg,,False,False,False,G21591
4710,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex New York Chronographic Digital Black Red Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4710.jpg,,False,False,False,G21598
4711,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Toronto Hand Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4711.jpg,,False,False,False,G21605
4712,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Cambridge Analogue Black Dial Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4712.jpg,,False,False,False,G21612
4713,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Analogue Cambridge Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4713.jpg,,False,False,False,G21620
4714,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex New York Griffiti Digital Black White Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4714.jpg,,False,False,False,G21627
4715,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex New York Griffiti Digital Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4715.jpg,,False,False,False,G21631
4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Response ST Analogue Black Watch,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\4716.jpg,,False,False,False,G21633
