id,split
12613,val
12614,train
12615,train
12616,train
12617,train
12618,train
12619,train
12620,val
12621,train
12622,train
12623,train
12624,train
12625,train
12626,train
12627,train
12629,val
12630,train
12631,val
12632,train
12633,train
12634,test
12635,val
12636,train
12637,train
12638,val
12639,train
12640,train
12641,train
12642,test
12643,train
12644,train
12645,train
12646,val
12649,train
12650,test
12651,train
12652,train
12653,train
12654,train
12655,train
12656,train
12657,train
12658,train
12659,train
12660,train
12661,train
12662,train
12663,train
12664,train
12665,train
12666,train
12667,train
12668,train
12669,train
12670,val
12671,train
12672,train
12673,train
12674,train
12675,train
12676,train
12677,test
12678,train
12679,train
12680,test
12681,train
12683,train
12685,train
12688,train
12691,train
12692,val
12693,train
12694,train
12695,train
12696,train
12697,train
12698,val
12699,train
12700,train
12701,val
12702,train
12703,train
12704,train
12705,test
12706,train
12707,train
12708,train
12709,test
12710,train
12711,train
12712,val
12713,test
12714,train
12715,test
12716,train
12717,train
12718,train
12719,train
12720,train
12721,train
12722,test
12723,train
12724,test
12725,train
12726,train
12727,train
12728,val
12729,test
12730,train
12731,val
12732,test
12733,train
12734,val
12735,train
12736,test
12737,train
12739,train
12740,train
12741,train
12742,train
12743,train
12744,train
12745,train
12746,train
12747,train
12748,train
12750,test
12751,train
12752,train
12753,train
12754,train
12755,val
12757,train
12758,train
12759,train
12760,train
12762,train
12765,val
12766,train
12768,train
12769,train
12770,train
12771,train
12772,train
12773,train
12774,train
12775,train
12776,train
12777,test
12778,test
12779,train
12780,val
12781,test
12782,train
12783,train
12784,train
12785,train
12786,train
12787,train
12788,train
12789,train
12790,train
12791,val
12792,train
12793,train
12794,train
12795,train
12796,train
12797,test
12798,val
12799,train
12800,train
12801,train
12802,train
12803,train
12804,test
12805,train
12806,train
12807,train
12808,test
12809,train
12810,test
12811,train
12812,train
12813,train
12814,train
12816,train
12817,train
12819,train
12820,test
12821,train
12822,val
12823,train
12824,train
12825,test
12826,train
12827,train
12828,train
12829,train
12830,test
12831,train
12832,test
12833,val
12834,train
12835,train
12836,train
12837,train
12838,train
12839,train
12840,train
12841,train
12842,train
12843,train
12844,train
12845,val
12846,test
12847,train
12848,train
12849,train
12850,val
12851,val
12852,test
12853,train
12854,train
12855,train
12856,train
12857,train
12858,train
12859,train
12860,train
12861,train
12862,train
12863,train
12864,train
12865,train
12866,train
12867,train
12868,train
12869,train
12870,test
12871,train
12872,train
12873,test
12874,train
12875,test
12876,test
12877,test
12878,test
12879,test
12880,train
12881,train
12882,train
12883,val
12884,train
12885,train
12886,train
12888,train
12889,train
12890,train
12891,train
12892,train
12893,train
12895,train
12896,test
12897,train
12900,train
12902,train
12903,train
12904,train
12905,train
12907,test
12908,train
12909,train
12910,train
12912,test
12913,train
12914,train
12915,val
12916,train
12917,train
12918,train
12919,train
12920,train
12921,train
12922,train
12923,train
12924,train
12925,train
12926,train
12927,train
12928,train
12929,train
12930,train
12931,val
12932,train
12933,train
12934,train
12935,val
12936,train
12937,train
12939,train
12940,val
12941,val
12942,val
12943,val
12944,train
12945,train
12946,train
12947,train
12948,train
12950,train
12951,val
12952,val
12953,train
12954,train
12955,train
12956,train
12957,train
12958,train
12959,train
12960,train
12961,train
12963,train
12965,val
12966,train
12967,val
12968,train
12969,train
12970,train
12971,val
12972,train
12973,train
12974,train
12975,train
12976,train
12977,train
12978,train
12979,test
12980,val
12981,train
12982,train
12983,train
12984,train
12985,train
12986,test
12987,train
12988,train
12989,train
12990,train
12991,train
12992,train
12993,val
12994,val
12995,train
12996,train
12997,train
12998,train
12999,train
13000,train
13002,train
13003,train
13012,train
13013,train
13014,train
13015,train
13016,train
13018,train
13019,train
13023,val
13025,train
13026,train
13027,val
13028,train
13031,train
13033,train
13035,train
13036,train
13037,train
13039,test
13040,train
13042,train
13044,train
13045,train
13047,val
13048,train
13049,test
13050,train
13051,train
13052,train
13053,train
13054,test
13055,train
13056,val
13057,train
13058,train
13059,train
13060,val
13061,train
13062,train
13063,test
13064,train
13065,train
13066,test
13067,train
13068,train
13069,train
13070,train
13071,train
13072,train
13073,train
13074,train
13075,train
13076,train
13077,test
13078,test
13079,test
13080,train
13081,test
13082,test
13083,val
13084,test
13085,val
13086,train
13087,train
13088,val
13089,train
13090,train
13091,train
13092,train
13093,train
13094,train
13095,test
13096,train
13097,train
13098,train
13099,train
13100,test
13101,test
13102,test
13103,train
13104,test
13105,train
13106,train
13107,train
13108,train
13109,train
13110,train
13111,test
13112,test
13113,train
13114,val
13115,train
13116,train
13117,train
13118,train
13120,train
13121,train
13122,val
13123,train
13124,train
13125,train
13126,train
13127,train
13128,val
13129,train
13130,val
13131,val
13132,val
13133,val
13134,train
13135,val
13136,train
13137,train
13138,val
13139,train
13143,train
13144,train
13146,train
13150,train
13151,test
13152,train
13153,train
13154,train
13155,train
13156,train
13157,train
13158,train
13159,train
13160,train
13161,train
13162,train
13163,train
13164,train
13165,train
13166,train
13167,test
13168,train
13169,train
13170,train
13171,train
13172,train
13174,train
13177,val
13178,train
13179,train
13180,train
13181,val
13182,train
13183,test
13184,train
13186,train
13187,train
13188,train
13189,train
13190,val
13191,train
13192,train
13193,test
13194,train
13195,train
13196,train
13197,train
13198,train
13199,val
13201,train
13202,test
13203,val
13204,test
13205,train
13206,train
13207,val
13208,val
13209,train
13210,val
13211,train
13212,train
13213,train
13214,train
13215,train
13216,train
13217,train
13218,train
13219,train
13220,train
13221,train
13222,train
13223,train
13224,val
13225,val
13226,val
13227,val
13228,train
13229,train
13230,train
13231,train
13232,train
13233,train
13234,test
13235,test
13236,train
13237,train
13238,val
13239,val
13240,train
13241,train
13242,train
13243,train
13244,train
13245,train
13246,test
13247,test
13248,train
13249,train
13250,train
13251,train
13252,train
13253,train
13254,train
13255,train
13256,train
13257,train
13258,test
13259,train
13260,train
13261,train
13262,train
13263,train
13264,train
13266,val
13267,train
13268,train
13269,test
13270,test
13271,train
13273,train
13275,train
13280,val
13282,test
13283,train
13284,train
13285,train
13286,train
13287,train
13288,val
13289,val
13290,train
13291,train
13292,train
13293,train
13294,train
13295,train
13296,train
13297,train
13298,val
13299,val
13300,test
13301,test
13302,test
13303,test
13304,train
13305,train
13308,train
13309,train
13310,train
13311,train
13312,train
13313,train
13314,train
13315,train
13316,train
13317,train
13318,train
13319,train
13320,test
13321,test
13322,train
13323,train
13324,train
13325,train
13326,train
13327,train
13328,train
13329,train
13330,train
13331,train
13332,train
13333,train
13334,train
13335,train
13336,train
13337,train
13338,train
13339,train
13340,train
13341,train
13342,train
13343,train
13344,train
13345,train
13346,train
13347,train
13348,train
13349,train
13350,train
13351,val
13352,test
13353,train
13354,train
13355,test
13356,train
13357,test
13358,train
13359,train
13360,val
13361,val
13362,train
13363,test
13364,train
13365,train
13366,train
13367,train
13368,train
13369,test
13370,train
13371,train
13372,train
13373,train
13374,test
13375,train
13376,train
13377,test
13378,train
13379,train
13380,train
13381,train
13382,train
13383,train
13384,test
13385,val
13386,train
13387,train
13388,test
13389,test
13390,train
13391,train
13392,train
13393,test
13394,train
13395,train
13396,test
13397,train
13398,train
13399,test
13400,train
13401,test
13402,train
13403,test
13404,test
13405,test
13406,test
13407,train
13408,train
13410,train
13411,test
13412,train
13413,train
13414,val
13415,train
13416,train
13417,train
13418,train
13419,train
13420,train
13421,val
13422,train
13423,val
13424,val
13425,train
13426,train
13427,train
13428,train
13429,test
13430,test
13432,train
13433,test
13434,train
13435,test
13436,val
13437,test
13438,val
13439,train
13440,train
13441,train
13442,train
13443,train
13444,train
13445,train
13446,train
13447,train
13448,train
13449,train
13450,train
13451,test
13452,val
13453,train
13454,test
13455,val
13456,val
13457,train
13458,train
13459,train
13460,train
13461,train
13462,val
13463,train
13464,train
13465,val
13466,test
13467,train
13468,test
13469,train
13470,train
13471,train
13472,train
13473,train
13474,train
13475,test
13476,test
13477,val
13478,val
13479,test
13480,val
13481,val
13482,val
13483,train
13484,train
13485,test
13486,train
13487,train
13489,train
13490,train
13491,train
13493,train
13494,train
13495,train
13496,train
13497,train
13498,train
13499,train
13500,val
13501,train
13502,train
13503,train
13504,train
13505,train
13506,train
13507,train
13508,train
13509,train
13510,train
13511,train
13513,train
13514,train
13515,train
13516,train
13517,train
13518,train
13519,val
13520,train
13521,train
13522,train
13523,train
13524,train
13525,train
13527,train
13528,train
13529,train
13530,test
13531,train
13532,val
13533,val
13534,train
13535,val
13536,train
13537,train
13538,val
13539,train
13540,train
13541,train
13542,train
13543,train
13544,val
13545,test
13546,train
13547,val
13548,val
13549,train
13550,train
13551,train
13552,train
13553,train
13554,val
13555,val
13556,train
13557,val
13558,train
13559,train
13560,train
13561,test
13562,val
13563,test
13564,test
13565,train
13566,val
13567,train
13568,val
13569,train
13570,train
13571,test
13572,test
13573,train
13574,train
13576,test
13578,train
13580,train
13582,train
13584,val
13587,train
13590,test
13593,train
13596,val
13599,train
13602,test
13605,train
13607,train
13609,train
13611,train
13613,train
13615,train
13616,val
13617,train
13618,val
13619,train
13621,train
13624,train
13627,train
13630,val
13632,train
13634,train
13635,train
13637,train
13639,train
13640,train
13641,train
13642,train
13643,train
13644,train
13645,train
13646,val
13648,train
13649,train
13650,train
13651,train
13652,train
13653,train
13654,val
13655,train
13656,test
13657,train
13659,train
13661,train
13662,train
13666,val
13668,train
13669,train
13670,test
13671,test
13672,test
13673,train
13674,train
13675,train
13676,train
13677,train
13678,train
13679,train
13680,test
13681,train
13682,train
13683,train
13684,test
13685,test
13686,val
13687,val
13688,test
13689,train
13690,val
13691,train
13696,train
13697,train
13698,val
13699,train
13700,train
13701,test
13702,train
13703,train
13704,val
13705,train
13706,train
13707,train
13711,train
13712,train
13713,train
13714,test
13715,train
13717,train
13718,train
13720,train
13721,train
13722,train
13724,train
13725,train
13726,train
13727,train
13728,test
13729,val
13730,train
13731,val
13732,train
13733,train
13734,train
13735,test
13736,train
13737,test
13738,train
13739,test
13740,train
13741,train
13743,test
13744,train
13745,train
13746,train
13747,train
13748,train
13749,train
13750,train
13751,train
13752,train
13753,train
13754,train
13755,test
13756,test
13757,train
13758,train
13759,val
13760,test
13761,train
13762,val
13763,test
13764,test
13765,train
13767,train
13768,val
13769,test
13770,train
13771,train
13774,train
13776,test
13778,train
13779,test
13780,test
13781,train
13782,train
13783,train
13784,val
13785,train
13786,train
13789,train
13790,train
13792,train
13793,train
13796,train
13799,train
13800,test
13802,train
13803,train
13804,test
13810,train
13811,train
13812,test
13813,val
13814,test
13815,test
13816,test
13818,val
13821,train
13824,train
13826,test
13827,train
13828,test
13829,train
13830,val
13831,test
13832,train
13833,test
13835,train
13836,val
13837,train
13838,train
13839,train
13840,test
13841,val
13843,test
13844,train
13845,train
13846,train
13847,train
13848,train
13849,train
13850,train
13851,train
13852,train
13853,train
13854,train
13855,test
13856,train
13857,train
13858,train
13859,train
13860,train
13861,train
13862,train
13863,train
13864,train
13865,train
13866,train
13867,train
13868,train
13869,train
13870,train
13871,train
13872,train
13873,train
13874,train
13875,train
13877,test
13878,train
13879,train
13880,train
13881,train
13882,train
13883,train
13884,train
13885,train
13886,train
13887,train
13888,train
13889,train
13890,train
13891,test
13892,train
13894,train
13895,val
13896,train
13897,test
13898,train
13900,train
13901,train
13902,train
13903,train
13904,train
13905,test
13906,train
13907,train
13908,train
13909,test
13910,train
13911,train
13912,train
13913,train
13914,train
