id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,duplicate_hash,source_identical_highres,resize_collision,conflicting_task_labels,split_group,use_for_supervised
13108,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Sports,ADIDAS Men Pant Climalite Blue Track Pants,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13108.jpg,,False,False,False,G01918,True
13109,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Sports,ADIDAS Men Pant Climalite Black Track Pants,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13109.jpg,,False,False,False,G01919,True
13110,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011,Sports,ADIDAS Men Rsp Ds 7in Navy Blue Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13110.jpg,,False,False,False,G01920,True
13111,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Sports,ADIDAS Men F 50 Style Black Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13111.jpg,,False,False,False,G01921,True
13112,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Sports,ADIDAS Men Rsp Ds 7in Black Shorts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13112.jpg,,False,False,False,G01922,True
13113,Men,Apparel,Bottomwear,Shorts,Khaki,Fall,2011,Casual,ADIDAS Men HT Khakhi Short,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13113.jpg,,False,False,False,G01923,True
13114,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013,Casual,Numero Uno Men Casual White Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13114.jpg,,False,False,False,G01924,True
13115,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Numero Uno Men Casual Black Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13115.jpg,,False,False,False,G01925,True
13116,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Numero Uno Men Black Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13116.jpg,,False,False,False,G01893,True
13117,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Numero Uno Men Black Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13117.jpg,,False,False,False,G01893,True
13118,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Numero Uno Men White Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13118.jpg,,False,False,False,G01890,True
13120,Men,Apparel,Topwear,Jackets,Navy Blue,Fall,2011,Sports,ADIDAS Men Ess 3s Rainjkt Navy Blue Jackets,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13120.jpg,,False,False,False,G01926,True
13121,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Lee Cooper Men Formal Brown Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13121.jpg,,False,False,False,G01927,True
13122,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,Lee Cooper Men Brown Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13122.jpg,,False,False,False,G01928,True
13123,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012,Formal,Lee Cooper Men Brown Formal Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13123.jpg,,False,False,False,G01929,True
13124,Men,Footwear,Shoes,Formal Shoes,Tan,Fall,2012,Formal,Lee Cooper Men Tan Formal Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13124.jpg,,False,False,False,G01930,True
13125,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012,Formal,Lee Cooper Men Brown Formal Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13125.jpg,,False,False,False,G01929,True
13126,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Lee Cooper Men Brown Formal Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13126.jpg,,False,False,False,G01929,True
13127,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Lee Cooper Men Brown Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13127.jpg,,False,False,False,G01768,True
13128,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,Lee Cooper Men Brown Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13128.jpg,,False,False,False,G01928,True
13129,Men,Footwear,Sandal,Sandals,Brown,Fall,2012,Casual,Lee Cooper Men Olive Slippers,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13129.jpg,,False,False,False,G01931,True
13130,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Provogue Men Brown Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13130.jpg,,False,False,False,G01932,True
13131,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012,Formal,Provogue Men Brown Formal Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13131.jpg,,False,False,False,G01933,True
13132,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Provogue Men Brown Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13132.jpg,,False,False,False,G01932,True
13133,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012,Formal,Provogue Men Brown Formal Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13133.jpg,,False,False,False,G01933,True
13134,Men,Footwear,Sandal,Sandals,Red,Spring,2012,Casual,iD Men Casual Red Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13134.jpg,,False,False,False,G01934,True
13135,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012,Casual,iD Men Blue Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13135.jpg,,False,False,False,G01935,True
13136,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,iD Men White Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13136.jpg,,False,False,False,G01936,True
13137,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2012,Casual,iD Men Green Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13137.jpg,,False,False,False,G01937,True
13138,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,2012,Casual,iD Men Blue Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13138.jpg,,False,False,False,G01935,True
13139,Men,Footwear,Shoes,Casual Shoes,Olive,Spring,2012,Casual,Lee Cooper Men Olive Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13139.jpg,,False,False,False,G01938,True
13143,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Inc 5 Women Casual Silver Flats,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13143.jpg,,False,False,False,G01939,True
13144,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Inc 5 Women Casual Black Heels,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13144.jpg,,False,False,False,G01858,True
13146,Women,Footwear,Shoes,Heels,Silver,Winter,2012,Casual,Inc 5 Women Casual Bronze Heels,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13146.jpg,,False,False,False,G01940,True
13150,Women,Footwear,Shoes,Heels,Multi,Winter,2012,Casual,Inc 5 Women Casual Multi Heels,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13150.jpg,,False,False,False,G01941,True
13151,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Puma Men Jersey Blue Polo Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13151.jpg,,False,False,False,G01942,True
13152,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Puma Men Scribble White Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13152.jpg,,False,False,False,G01943,True
13153,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Puma Men Ribbon Red Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13153.jpg,,False,False,False,G01944,True
13154,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Men Scribble Black Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13154.jpg,,False,False,False,G01945,True
13155,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Puma Men Vintage No.1 Logo Blue Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13155.jpg,,False,False,False,G01946,True
13156,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Puma Men Jersey Green Polo Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13156.jpg,,False,False,False,G01947,True
13157,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Men Jersey Black Polo Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13157.jpg,,False,False,False,G01948,True
13158,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Puma Women Festival Fuchsia Pink Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13158.jpg,,False,False,False,G01949,True
13159,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Women Dark Heather Fuchsia Grey Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13159.jpg,,False,False,False,G01950,True
13160,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Puma Women MC Pink Tshirts,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13160.jpg,,False,False,False,G01951,True
13161,Unisex,Accessories,Headwear,Caps,Black,Fall,2011,Casual,Puma Unisex Unisex Cat Logo Black Caps,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13161.jpg,,False,False,False,G01952,True
13162,Unisex,Accessories,Headwear,Caps,White,Fall,2011,Casual,Puma Unisex Unisex Cat Logo White Caps,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13162.jpg,,False,False,False,G01953,True
13163,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Skechers Women Silver Coloured Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13163.jpg,,False,False,False,G01954,True
13164,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Skechers Men Diamondback Black Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13164.jpg,,False,False,False,G01955,True
13165,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Skechers Men Reliance Silver Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13165.jpg,,False,False,False,G01956,True
13166,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Skechers Women Ultra Silver Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13166.jpg,,False,False,False,G01957,True
13167,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Skechers Men Prospeed Black Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13167.jpg,,False,False,False,G01958,True
13168,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Skechers Women Smart Grey Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13168.jpg,,False,False,False,G01959,True
13169,Women,Footwear,Shoes,Flats,Black,Winter,2015,Casual,Skechers Women Double Agent Black Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13169.jpg,,False,False,False,G01960,True
13170,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2013,Casual,Skechers Men Berra Brown Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13170.jpg,,False,False,False,G01961,True
13171,Women,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2011,Sports,Skechers Women Bravos Navy Blue Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13171.jpg,,False,False,False,G01962,True
13172,Men,Footwear,Sandal,Sandals,Brown,Fall,2012,Casual,Skechers Men Summers Brown Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13172.jpg,,False,False,False,G01963,True
13174,Women,Footwear,Shoes,Flats,Black,Winter,2015,Casual,Skechers Women Ever Lasting Black Sandals,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13174.jpg,,False,False,False,G01964,True
13177,Unisex,Accessories,Bags,Waist Pouch,Blue,Winter,2015,Casual,Wildcraft Unisex Blue & Grey Convertable Sling Bag,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13177.jpg,,False,False,False,G01965,True
13178,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,FILA Men Dls Nitrous White Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13178.jpg,,False,False,False,G01966,True
13179,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,FILA Men Dls Maxim Black Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13179.jpg,,False,False,False,G01967,True
13180,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Fila Men Dls Maxim Silver Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13180.jpg,,False,False,False,G01968,True
13181,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men Dls Game White Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13181.jpg,,False,False,False,G01969,True
13182,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,FILA Men Dls Maxim Black Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13182.jpg,,False,False,False,G01967,True
13183,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men Dls 96 White Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13183.jpg,,False,False,False,G01970,True
13184,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,FILA Men Dls Spry Black Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13184.jpg,,False,False,False,G01971,True
13186,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Fila Men Black Stradd Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13186.jpg,,False,False,False,G01972,True
13187,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013,Casual,Fila Men White Stradd Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13187.jpg,,False,False,False,G01973,True
13188,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Fila Men Dls Spry Black Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13188.jpg,,False,False,False,G01974,True
13189,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Fila Men Dls Nitrous Black Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13189.jpg,,False,False,False,G01975,True
13190,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Fila Men Dls Game White Sports Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13190.jpg,,False,False,False,G01969,True
13191,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011,Casual,Puma Men Eco ortholite Green Casual Shoes,c:\Users\LEGION\Documents\jupyter_notebook\Fashion-Intelligence-System\A2_FashionDataset\FashionDataset\train\images_train\13191.jpg,,False,False,False,G01976,True
